Index;Date;Match_Index;Match_Type;Home_Team_Code;Home_Team;Home_score;Away_Score;Away_Team_Code;Away_Team;Home_Score_Index;Away_Score_Index;FIFA_Points_Home;FIFA_Points_Home_Norm;FIFA_Points_Away;FIFA_Points_Away_Norm;Attack_Home;Attack_Away;Defense_Home;Defense_Away;Recent_Home_Trend_1;Recent_Home_Trend_2;Recent_Home_Trend_3;Recent_Home_Trend_4;Recent_Home_Trend_5;Recent_Away_Trend_1;Recent_Away_Trend_2;Recent_Away_Trend_3;Recent_Away_Trend_4;Recent_Away_Trend_5;Encounter_1;Encounter_2;Encounter_3;Encounter_4;Encounter_5
120;29.03.2016;;Friendly;LUX;Luxembourg;0;2;ALB;Albania;-1;1;221;0.141453831;632;0.410609037;0.576048951;0.975;2.285839161;0.990625;-1;-1;1;-1;-1;-1;0;0;1;-1;1;-1;;;
121;28.03.2016;;Friendly;AND;Andorra;0;1;MDA;Moldova;-1;1;5;0;181;0.115258677;0.210727969;0.916666667;2.869731801;1.470833333;-1;-1;-1;-1;-1;0;-1;-1;-1;-1;-1;0;-1;;
122;28.03.2016;;Friendly;UKR;Ukraine;1;0;WAL;Wales;1;-1;880;0.573018991;839;0.546168959;1.627002288;1.047619048;0.891304348;1.228571429;1;0;1;-1;1;0;-1;1;-1;0;;;-1;;
123;28.03.2016;;Friendly;FRO;Faroe Islands;3;2;LIE;Liechtenstein;1;-1;383;0.247544204;120;0.075311067;0.621875;0.364495798;2.20625;2.428571429;-1;-1;-1;-1;1;0;-1;-1;-1;-1;;;-1;;
124;28.03.2016;;Friendly;NIR;North. Ireland;1;0;SVN;Slovenia;1;-1;825;0.537000655;558;0.362148003;0.878787879;1.351351351;1.378787879;1.135135135;0;1;0;1;0;1;0;-1;1;0;0;1;1;-1;
125;27.03.2016;;Friendly;ROU;Romania;0;0;ESP;Spain;0;0;922;0.600523903;1277;0.833005894;1.394894895;2.252192982;1.061861862;0.605769231;1;0;1;0;0;0;1;1;1;1;;;1;-1;
126;26.03.2016;;Friendly;POL;Poland;5;0;FIN;Finland;1;-1;821;0.534381139;558;0.362148003;1.583966565;1.186862245;1.081306991;1.288265306;1;1;1;1;0;-1;-1;0;0;1;0;1;;;
127;26.03.2016;;Friendly;RUS;Russia;3;0;LTU;Lithuania;1;-1;821;0.534381139;254;0.163064833;1.679439746;0.845238095;0.747357294;1.345982143;-1;1;1;1;1;-1;-1;0;1;-1;0;1;;;
128;26.03.2016;;Friendly;HUN;Hungary;1;1;CRO;Croatia;0;0;925;0.60248854;856;0.557301899;1.488888889;1.709302326;1.277777778;0.906976744;1;1;-1;1;0;1;1;1;1;-1;0;;;;
129;26.03.2016;;Friendly;AZE;Azerbaijan;0;1;KAZ;Kazakhstan;-1;1;269;0.172888016;300;0.19318926;0.808210784;0.901115619;1.413602941;1.969066937;1;-1;-1;0;0;1;-1;0;-1;-1;1;-1;0;;
130;26.03.2016;;Friendly;AUT;Austria;2;1;ALB;Albania;1;-1;1067;0.695481336;632;0.410609037;1.5525;0.975;1.483333333;0.990625;-1;1;1;1;1;0;0;1;-1;-1;;;0;;
131;26.03.2016;;Friendly;GER;Germany;2;3;ENG;England;-1;1;1309;0.853962017;1069;0.696791094;2.407008086;2.065;1.035714286;0.805;-1;1;-1;1;1;1;-1;1;1;1;1;1;-1;;
132;25.03.2016;;Friendly;ARM;Armenia;0;0;BLR;Belarus;0;0;316;0.203667322;465;0.30124427;1.144700461;1.296825397;1.739170507;1.146031746;-1;-1;0;-1;-1;0;1;1;-1;-1;-1;-1;1;;
133;25.03.2016;;Friendly;LUX;Luxembourg;0;3;BIH;Bosnia & Herzegovina;-1;1;221;0.141453831;913;0.594629993;0.576048951;1.766666667;2.285839161;1.233006536;-1;1;-1;-1;-1;-1;0;1;1;1;-1;-1;;;
134;25.03.2016;;Friendly;SVK;Slovakia;0;0;LVA;Latvia;0;0;784;0.510150622;323;0.208251473;1.341463415;1.044602699;1.146341463;1.428785607;1;1;1;-1;0;-1;-1;0;-1;0;0;1;;;
135;25.03.2016;;Friendly;IRL;Rep. of Ireland;1;0;SUI;Switzerland;1;-1;792;0.515389653;974;0.634577603;1.359927235;1.567307692;0.963097713;0.974358974;1;0;-1;1;1;1;-1;1;1;-1;;;;;
136;25.03.2016;;Friendly;NED;Netherlands;2;3;FRA;France;-1;1;931;0.606417813;907;0.59070072;2.158181818;1.446317829;0.9;0.821899225;1;-1;1;-1;-1;-1;1;1;1;1;-1;1;;;
137;25.03.2016;;Friendly;POR;Portugal;0;1;BUL;Bulgaria;-1;1;1184;0.772102161;508;0.32940406;1.76443769;1.128205128;0.912722536;1.205128205;1;-1;1;1;1;1;-1;-1;-1;1;;;;;
138;24.03.2016;;Friendly;EST;Estonia;0;0;NOR;Norway;0;0;366;0.236411264;605;0.392927308;0.887878788;1.078115683;1.438825758;1.15921288;0;1;1;-1;-1;-1;-1;-1;1;1;1;;;;
139;24.03.2016;;Friendly;MLT;Malta;0;0;MDA;Moldova;0;0;149;0.094302554;181;0.115258677;0.608660131;0.916666667;1.926470588;1.470833333;-1;-1;-1;0;-1;-1;-1;-1;-1;-1;;;;;
140;24.03.2016;;Friendly;GRE;Greece;2;1;MNE;Montenegro;1;-1;695;0.451866405;365;0.235756385;1.092948718;1.265625;0.933150183;1.328125;0;-1;1;-1;0;-1;-1;-1;1;1;;;;;
141;24.03.2016;;Friendly;TUR;Turkey;2;1;SWE;Sweden;1;-1;983;0.640471513;713;0.463654224;1.513390722;1.655737705;1.078431373;1.023028884;0;1;1;1;1;1;0;0;1;1;1;0;;;
142;24.03.2016;;Friendly;UKR;Ukraine;1;0;CYP;Cyprus;1;-1;880;0.573018991;426;0.275703995;1.627002288;0.903846154;0.891304348;1.767032967;0;1;-1;1;0;-1;1;-1;-1;1;0;;;;
143;24.03.2016;;Friendly;DEN;Denmark;2;1;ISL;Iceland;1;-1;686;0.445972495;724;0.470857891;1.33118701;1.241196013;1.18980963;1.273754153;0;-1;-1;-1;0;-1;-1;1;-1;-1;1;1;;;
144;24.03.2016;;Friendly;ITA;Italy;1;1;ESP;Spain;0;0;959;0.62475442;1277;0.833005894;1.398496241;2.252192982;0.997314715;0.605769231;0;-1;1;1;1;1;1;1;1;1;-1;0;-1;0;1
145;24.03.2016;;Friendly;CZE;Czech Republic;0;1;SCO;Scotland;-1;1;810;0.527177472;687;0.446627374;1.44047619;1.21875;1.071428571;1.25;-1;1;1;-1;1;1;0;-1;-1;0;0;1;-1;1;
146;24.03.2016;;Friendly;WAL;Wales;1;1;NIR;North. Ireland;0;0;839;0.546168959;825;0.537000655;1.047619048;0.878787879;1.228571429;1.378787879;-1;1;-1;0;1;1;0;1;0;1;1;;;1;
147;23.03.2016;;Friendly;SVN;Slovenia;1;0;MKD;Macedonia;1;-1;558;0.362148003;235;0.150622135;1.351351351;0.939285714;1.135135135;1.258928571;0;-1;1;0;1;-1;1;0;-1;-1;-1;;;1;
148;23.03.2016;;Friendly;CRO;Croatia;2;0;ISR;Israel;1;-1;856;0.557301899;467;0.302554028;1.709302326;1.545454545;0.906976744;1.424242424;1;1;1;-1;0;-1;-1;0;1;-1;1;1;;;
149;23.03.2016;;Friendly;ROU;Romania;1;0;LTU;Lithuania;1;-1;922;0.600523903;254;0.163064833;1.394894895;0.845238095;1.061861862;1.345982143;0;1;0;0;0;-1;0;1;-1;-1;1;-1;;;
150;23.03.2016;;Friendly;POL;Poland;1;0;SRB;Serbia;1;-1;821;0.534381139;581;0.377210216;1.583966565;1.538095238;1.081306991;1.057738095;1;1;1;0;1;-1;-1;1;-1;1;0;1;1;;
151;31.01.2016;;Friendly;USA;United States;3;2;ISL;Iceland;1;-1;810;0.527177472;724;0.470857891;1.591269841;1.241196013;1.702380952;1.273754153;1;1;0;-1;-1;-1;1;-1;-1;-1;;;1;;
152;16.01.2016;;Friendly;UAE;U.A.E.;2;1;ISL;Iceland;1;-1;521;0.337917485;724;0.470857891;0.857142857;1.241196013;1.071428571;1.273754153;0;0;1;-1;1;1;-1;-1;-1;0;;;1;;
153;13.01.2016;;Friendly;FIN;Finland;0;1;ISL;Iceland;-1;1;558;0.362148003;724;0.470857891;1.186862245;1.241196013;1.288265306;1.273754153;-1;0;0;1;1;-1;-1;-1;0;0;;;1;;
154;10.01.2016;;Friendly;SWE;Sweden;3;0;FIN;Finland;1;-1;713;0.463654224;558;0.362148003;1.655737705;1.186862245;1.023028884;1.288265306;0;0;1;1;1;0;0;1;1;-1;-1;1;1;1;1
155;06.01.2016;;Friendly;EST;Estonia;1;1;SWE;Sweden;0;0;366;0.236411264;713;0.463654224;0.887878788;1.655737705;1.438825758;1.023028884;1;1;-1;-1;-1;0;1;1;1;-1;-1;;;1;1
156;17.11.2015;0;Friendly;POL;Poland;3;1;CZE;Czech Republic;1;-1;821;0.534381139;810;0.527177472;1.583966565;1.44047619;1.081306991;1.071428571;1;1;0;1;-1;1;1;-1;1;1;-1;-1;1;1;
157;17.11.2015;0;Friendly;RUS;Russia;1;3;CRO;Croatia;-1;1;821;0.534381139;856;0.557301899;1.679439746;1.709302326;0.747357294;0.906976744;1;1;1;1;1;1;1;-1;0;0;;;1;1;
158;17.11.2015;0;Friendly;AZE;Azerbaijan;2;1;MDA;Moldova;1;-1;269;0.172888016;181;0.115258677;0.808210784;0.916666667;1.413602941;1.470833333;-1;-1;0;0;0;-1;-1;-1;-1;0;0;;;1;
159;17.11.2015;0;Friendly;TUR;Turkey;0;0;GRE;Greece;0;0;983;0.640471513;695;0.451866405;1.513390722;1.092948718;1.078431373;0.933150183;1;1;1;1;0;-1;1;-1;0;-1;;;;1;
160;17.11.2015;0;Friendly;LUX;Luxembourg;0;2;POR;Portugal;-1;1;221;0.141453831;1184;0.772102161;0.576048951;1.76443769;2.285839161;0.912722536;1;-1;-1;-1;1;-1;1;1;1;-1;-1;-1;-1;;
161;17.11.2015;0;Friendly;SVK;Slovakia;3;1;ISL;Iceland;1;-1;784;0.510150622;724;0.470857891;1.341463415;1.241196013;1.146341463;1.273754153;1;1;-1;0;-1;-1;-1;0;0;1;0;-1;;;
162;17.11.2015;1;QE-15;DEN;Denmark;2;2;SWE;Sweden;0;0;686;0.445972495;713;0.463654224;1.33118701;1.655737705;1.18980963;1.023028884;-1;-1;-1;0;0;1;1;1;-1;-1;-1;1;1;1;1
163;17.11.2015;0;Friendly;ITA;Italy;2;2;ROU;Romania;0;0;959;0.62475442;922;0.600523903;1.398496241;1.394894895;0.997314715;1.061861862;-1;1;1;1;1;1;0;0;0;0;0;0;;;1
164;17.11.2015;0;Friendly;AUT;Austria;1;2;SUI;Switzerland;-1;1;1067;0.695481336;974;0.634577603;1.5525;1.567307692;1.483333333;0.974358974;1;1;1;1;1;-1;1;1;-1;1;-1;;;;1
165;17.11.2015;1;QE-15;SVN;Slovenia;1;1;UKR;Ukraine;0;0;558;0.362148003;880;0.573018991;1.351351351;1.627002288;1.135135135;0.891304348;-1;1;0;1;-1;1;-1;1;0;1;-1;;;;1
166;17.11.2015;0;Friendly;ENG;England;2;0;FRA;France;1;-1;1069;0.696791094;907;0.59070072;2.065;1.446317829;0.805;0.821899225;-1;1;1;1;1;1;1;1;1;1;0;-1;-1;;
167;16.11.2015;0;Friendly;ALB;Albania;2;2;GEO;Georgia;0;0;632;0.410609037;289;0.185985593;0.975;0.87510513;0.990625;1.370899916;0;1;-1;-1;0;-1;-1;1;-1;1;-1;-1;0;;
168;16.11.2015;1;QE-15;IRL;Rep. of Ireland;2;0;BIH;Bosnia & Herzegovina;1;-1;792;0.515389653;913;0.594629993;1.359927235;1.766666667;0.963097713;1.233006536;0;-1;1;1;1;0;1;1;1;-1;0;1;;;
169;15.11.2015;1;QE-15;HUN;Hungary;2;1;NOR;Norway;1;-1;925;0.60248854;605;0.392927308;1.488888889;1.078115683;1.277777778;1.15921288;1;-1;1;0;0;-1;-1;1;1;1;1;-1;;;
170;14.11.2015;0;Friendly;RUS;Russia;1;0;POR;Portugal;1;-1;821;0.534381139;1184;0.772102161;1.679439746;1.76443769;0.747357294;0.912722536;1;1;1;1;-1;1;1;1;-1;1;-1;1;;;
171;14.11.2015;1;QE-15;SWE;Sweden;2;1;DEN;Denmark;1;-1;713;0.463654224;686;0.445972495;1.655737705;1.33118701;1.023028884;1.18980963;1;1;-1;-1;1;-1;-1;0;0;1;-1;-1;-1;-1;
172;14.11.2015;1;QE-15;UKR;Ukraine;2;0;SVN;Slovenia;1;-1;880;0.573018991;558;0.362148003;1.627002288;1.351351351;0.891304348;1.135135135;-1;1;0;1;1;1;0;1;-1;-1;;;-1;-1;
173;13.11.2015;0;Friendly;POL;Poland;4;2;ISL;Iceland;1;-1;821;0.534381139;724;0.470857891;1.583966565;1.241196013;1.081306991;1.273754153;1;0;1;-1;0;-1;0;0;1;1;;;-1;-1;
174;13.11.2015;0;Friendly;QAT;Qatar;1;2;TUR;Turkey;-1;1;416;0.269155206;983;0.640471513;1.090909091;1.513390722;1.636363636;1.078431373;-1;0;1;1;0;1;1;1;0;1;;;-1;-1;
175;13.11.2015;0;Friendly;LUX;Luxembourg;1;0;GRE;Greece;1;-1;221;0.141453831;695;0.451866405;0.576048951;1.092948718;2.285839161;0.933150183;-1;-1;-1;1;-1;1;-1;0;-1;0;-1;-1;;;
176;13.11.2015;0;Friendly;CZE;Czech Republic;4;1;SRB;Serbia;1;-1;810;0.527177472;581;0.377210216;1.44047619;1.538095238;1.071428571;1.057738095;1;-1;1;1;-1;-1;1;-1;1;-1;;;;;
177;13.11.2015;0;Friendly;BEL;Belgium;3;1;ITA;Italy;1;-1;1352;0.882121807;959;0.62475442;1.707317073;1.398496241;1.146341463;0.997314715;1;1;1;1;-1;1;1;1;1;-1;-1;;;;
178;13.11.2015;0;Friendly;WAL;Wales;2;3;NED;Netherlands;-1;1;839;0.546168959;931;0.606417813;1.047619048;2.158181818;1.228571429;0.9;1;-1;0;1;1;-1;1;-1;-1;1;-1;-1;;;
179;13.11.2015;0;Friendly;SVK;Slovakia;3;2;SUI;Switzerland;1;-1;784;0.510150622;974;0.634577603;1.341463415;1.567307692;1.146341463;0.974358974;1;-1;0;-1;1;1;1;-1;1;1;-1;;;;
180;13.11.2015;1;QE-15;BIH;Bosnia & Herzegovina;1;1;IRL;Rep. of Ireland;0;0;913;0.594629993;792;0.515389653;1.766666667;1.359927235;1.233006536;0.963097713;1;1;1;-1;1;-1;1;1;1;0;-1;;;;
181;13.11.2015;0;Friendly;NIR;North. Ireland;1;0;LVA;Latvia;1;-1;825;0.537000655;323;0.208251473;0.878787879;1.044602699;1.378787879;1.428785607;0;1;0;1;0;-1;0;-1;0;-1;;;;;
182;13.11.2015;0;Friendly;ESP;Spain;2;0;ENG;England;1;-1;1277;0.833005894;1069;0.696791094;2.252192982;2.065;0.605769231;0.805;1;1;1;1;1;1;1;1;1;1;-1;1;;;
183;13.11.2015;0;Friendly;FRA;France;2;0;GER;Germany;1;-1;907;0.59070072;1309;0.853962017;1.446317829;2.407008086;0.821899225;1.035714286;1;1;1;1;-1;1;-1;1;1;1;-1;-1;1;;
184;12.11.2015;0;Friendly;MKD;Macedonia;4;1;MNE;Montenegro;1;-1;235;0.150622135;365;0.235756385;0.939285714;1.265625;1.258928571;1.328125;0;-1;-1;-1;-1;-1;-1;1;1;-1;1;-1;;;
185;12.11.2015;1;QE-15;NOR;Norway;0;1;HUN;Hungary;-1;1;605;0.392927308;925;0.60248854;1.078115683;1.488888889;1.15921288;1.277777778;-1;1;1;1;0;-1;1;0;0;1;1;;;;
186;11.11.2015;0;Friendly;JOR;Jordan;2;0;MLT;Malta;1;-1;418;0.270464964;149;0.094302554;0.375;0.608660131;0.75;1.926470588;-1;1;0;-1;0;-1;-1;0;-1;-1;;;;;
187;11.11.2015;0;Friendly;EST;Estonia;3;0;GEO;Georgia;1;-1;366;0.236411264;289;0.185985593;0.887878788;0.87510513;1.438825758;1.370899916;-1;-1;-1;1;1;-1;1;-1;1;-1;-1;0;;;
188;13.10.2015;1;QE-15;LVA;Latvia;0;1;KAZ;Kazakhstan;-1;1;323;0.208251473;300;0.19318926;1.044602699;0.901115619;1.428785607;1.969066937;0;-1;0;-1;0;-1;0;-1;-1;0;0;0;;;
189;13.10.2015;1;QE-15;NED;Netherlands;2;3;CZE;Czech Republic;-1;1;931;0.606417813;810;0.527177472;2.158181818;1.44047619;0.9;1.071428571;1;-1;-1;1;-1;-1;1;1;-1;-1;-1;;;;
190;13.10.2015;1;QE-15;TUR;Turkey;1;0;ISL;Iceland;1;-1;983;0.640471513;724;0.470857891;1.513390722;1.241196013;1.078431373;1.273754153;1;1;0;1;1;0;0;1;1;0;-1;;;;
191;13.10.2015;1;QE-15;BEL;Belgium;3;1;ISR;Israel;1;-1;1352;0.882121807;467;0.302554028;1.707317073;1.545454545;1.146341463;1.424242424;1;1;1;-1;1;-1;0;1;-1;-1;1;;;;
192;13.10.2015;1;QE-15;ITA;Italy;2;1;NOR;Norway;1;-1;959;0.62475442;605;0.392927308;1.398496241;1.078115683;0.997314715;1.15921288;1;1;1;-1;0;1;1;1;0;0;1;;;;
193;13.10.2015;1;QE-15;CYP;Cyprus;2;3;BIH;Bosnia & Herzegovina;-1;1;426;0.275703995;913;0.594629993;0.903846154;1.766666667;1.767032967;1.233006536;1;-1;-1;1;-1;1;1;-1;1;0;1;;;;
194;13.10.2015;1;QE-15;BUL;Bulgaria;2;0;AZE;Azerbaijan;1;-1;508;0.32940406;269;0.172888016;1.128205128;0.808210784;1.205128205;1.413602941;-1;-1;-1;1;-1;-1;0;0;0;-1;1;;;;
195;13.10.2015;1;QE-15;MLT;Malta;0;1;CRO;Croatia;-1;1;149;0.094302554;856;0.557301899;0.608660131;1.709302326;1.926470588;0.906976744;-1;0;-1;-1;1;1;-1;0;0;1;-1;-1;-1;;
196;13.10.2015;1;QE-15;WAL;Wales;2;0;AND;Andorra;1;-1;839;0.546168959;5;0;1.047619048;0.210727969;1.228571429;2.869731801;-1;0;1;1;1;-1;-1;-1;-1;-1;1;;;;
197;12.10.2015;1;QE-15;AUT;Austria;3;0;LIE;Liechtenstein;1;-1;1067;0.695481336;120;0.075311067;1.5525;0.364495798;1.483333333;2.428571429;1;1;1;1;0;-1;-1;-1;0;-1;1;;;;
198;12.10.2015;1;QE-15;BLR;Belarus;0;0;MKD;Macedonia;0;0;465;0.30124427;235;0.150622135;1.296825397;0.939285714;1.146031746;1.258928571;1;1;-1;-1;-1;-1;-1;-1;-1;0;1;;;;
199;12.10.2015;1;QE-15;RUS;Russia;2;0;MNE;Montenegro;1;-1;821;0.534381139;365;0.235756385;1.679439746;1.265625;0.747357294;1.328125;1;1;1;-1;1;-1;1;1;-1;-1;1;;;;
200;12.10.2015;1;QE-15;SWE;Sweden;2;0;MDA;Moldova;1;-1;713;0.463654224;181;0.115258677;1.655737705;0.916666667;1.023028884;1.470833333;1;-1;-1;1;0;-1;-1;-1;0;0;1;1;1;1;
201;12.10.2015;1;QE-15;LUX;Luxembourg;2;4;SVK;Slovakia;-1;1;221;0.141453831;784;0.510150622;0.576048951;1.341463415;2.285839161;1.146341463;-1;-1;1;-1;0;-1;0;-1;1;1;-1;1;;;
202;12.10.2015;1;QE-15;UKR;Ukraine;0;1;ESP;Spain;-1;1;880;0.573018991;1277;0.833005894;1.627002288;2.252192982;0.891304348;0.605769231;1;0;1;1;1;1;1;1;1;1;-1;;;;
203;12.10.2015;1;QE-15;EST;Estonia;0;1;SUI;Switzerland;-1;1;366;0.236411264;974;0.634577603;0.887878788;1.567307692;1.438825758;0.974358974;-1;-1;1;1;1;1;-1;1;1;1;-1;;;;
204;12.10.2015;1;QE-15;LTU;Lithuania;0;3;ENG;England;-1;1;254;0.163064833;1069;0.696791094;0.845238095;2.065;1.345982143;0.805;0;1;-1;-1;-1;1;1;1;1;0;-1;;;;
205;12.10.2015;1;QE-15;SMR;San Marino;0;2;SVN;Slovenia;-1;1;20;0.009823183;558;0.362148003;0.106060606;1.351351351;4.460227273;1.135135135;-1;-1;-1;-1;-1;0;1;-1;-1;-1;-1;-1;-1;;
206;11.10.2015;1;QE-15;GER;Germany;2;1;GEO;Georgia;1;-1;1309;0.853962017;289;0.185985593;2.407008086;0.87510513;1.035714286;1.370899916;-1;1;1;1;-1;1;-1;1;-1;-1;1;;;;
207;11.10.2015;1;QE-15;FRO;Faroe Islands;0;3;ROU;Romania;-1;1;383;0.247544204;922;0.600523903;0.621875;1.394894895;2.20625;1.061861862;-1;-1;-1;1;-1;0;0;0;0;1;-1;-1;-1;;
208;11.10.2015;1;QE-15;FIN;Finland;1;1;NIR;North. Ireland;0;0;558;0.362148003;825;0.537000655;1.186862245;0.878787879;1.288265306;1.378787879;0;1;1;-1;-1;1;0;1;0;0;-1;0;;;
209;11.10.2015;1;QE-15;GRE;Greece;4;3;HUN;Hungary;1;-1;695;0.451866405;925;0.60248854;1.092948718;1.488888889;0.933150183;1.277777778;-1;0;-1;0;-1;1;0;0;1;1;0;-1;;;
210;11.10.2015;1;QE-15;ARM;Armenia;0;3;ALB;Albania;-1;1;316;0.203667322;632;0.410609037;1.144700461;0.975;1.739170507;0.990625;-1;0;-1;-1;-1;-1;-1;0;1;1;-1;-1;;;
211;11.10.2015;1;QE-15;SRB;Serbia;1;2;POR;Portugal;-1;1;581;0.377210216;1184;0.772102161;1.538095238;1.76443769;1.057738095;0.912722536;1;-1;1;-1;1;1;1;-1;1;1;-1;;;;
212;11.10.2015;1;QE-15;POL;Poland;2;1;IRL;Rep. of Ireland;1;-1;821;0.534381139;792;0.515389653;1.583966565;1.359927235;1.081306991;0.963097713;0;1;-1;0;1;1;1;1;0;0;0;0;-1;1;
213;11.10.2015;0;Friendly;DEN;Denmark;1;2;FRA;France;-1;1;686;0.445972495;907;0.59070072;1.33118701;1.446317829;1.18980963;0.821899225;-1;0;0;1;1;1;1;1;-1;-1;-1;;;1;
214;10.10.2015;1;QE-15;CZE;Czech Republic;0;2;TUR;Turkey;-1;1;810;0.527177472;983;0.640471513;1.44047619;1.513390722;1.071428571;1.078431373;1;1;-1;-1;0;1;0;1;1;1;1;1;-1;-1;
215;10.10.2015;1;QE-15;ISL;Iceland;2;2;LVA;Latvia;0;0;724;0.470857891;323;0.208251473;1.241196013;1.044602699;1.273754153;1.428785607;0;1;1;0;1;-1;0;-1;0;0;1;;;-1;
216;10.10.2015;1;QE-15;KAZ;Kazakhstan;1;2;NED;Netherlands;-1;1;300;0.19318926;931;0.606417813;0.901115619;2.158181818;1.969066937;0.9;0;-1;-1;0;0;-1;-1;1;-1;1;-1;;;-1;
217;10.10.2015;1;QE-15;AZE;Azerbaijan;1;3;ITA;Italy;-1;1;269;0.172888016;959;0.62475442;0.808210784;1.398496241;1.413602941;0.997314715;0;0;0;-1;1;1;1;-1;0;0;-1;;;-1;
218;10.10.2015;1;QE-15;NOR;Norway;2;0;MLT;Malta;1;-1;605;0.392927308;149;0.094302554;1.078115683;0.608660131;1.15921288;1.926470588;1;1;0;0;-1;0;-1;-1;1;-1;1;;;-1;
219;10.10.2015;1;QE-15;AND;Andorra;1;4;BEL;Belgium;-1;1;5;0;1352;0.882121807;0.210727969;1.707317073;2.869731801;1.146341463;-1;-1;-1;-1;-1;1;1;-1;1;1;-1;;;-1;
220;10.10.2015;1;QE-15;BIH;Bosnia & Herzegovina;2;0;WAL;Wales;1;-1;913;0.594629993;839;0.546168959;1.766666667;1.047619048;1.233006536;1.228571429;1;-1;1;0;1;0;1;1;1;0;0;1;;;
221;10.10.2015;1;QE-15;ISR;Israel;1;2;CYP;Cyprus;-1;1;467;0.302554028;426;0.275703995;1.545454545;0.903846154;1.424242424;1.767032967;0;1;-1;-1;-1;-1;-1;1;-1;1;1;;;;
222;10.10.2015;1;QE-15;CRO;Croatia;3;0;BUL;Bulgaria;1;-1;856;0.557301899;508;0.32940406;1.709302326;1.128205128;0.906976744;1.205128205;-1;0;0;1;1;-1;-1;1;-1;0;1;;;;
223;09.10.2015;1;QE-15;MKD;Macedonia;0;2;UKR;Ukraine;-1;1;235;0.150622135;880;0.573018991;0.939285714;1.627002288;1.258928571;0.891304348;-1;-1;-1;0;-1;0;1;1;1;0;-1;;;;
224;09.10.2015;1;QE-15;SVN;Slovenia;1;1;LTU;Lithuania;0;0;558;0.362148003;254;0.163064833;1.351351351;0.845238095;1.135135135;1.345982143;1;-1;-1;-1;1;1;-1;-1;-1;-1;1;;;;
225;09.10.2015;1;QE-15;SVK;Slovakia;0;1;BLR;Belarus;-1;1;784;0.510150622;465;0.30124427;1.341463415;1.296825397;1.146341463;1.146031746;0;-1;1;1;1;1;-1;-1;-1;0;1;;;;
226;09.10.2015;1;QE-15;ESP;Spain;4;0;LUX;Luxembourg;1;-1;1277;0.833005894;221;0.141453831;2.252192982;0.576048951;0.605769231;2.285839161;1;1;1;1;-1;-1;1;-1;0;-1;1;;;;
227;09.10.2015;1;QE-15;ENG;England;2;0;EST;Estonia;1;-1;1069;0.696791094;366;0.236411264;2.065;0.887878788;0.805;1.438825758;1;1;1;0;0;-1;1;1;1;0;1;;;;
228;09.10.2015;1;QE-15;SUI;Switzerland;7;0;SMR;San Marino;1;-1;974;0.634577603;20;0.009823183;1.567307692;0.106060606;0.974358974;4.460227273;-1;1;1;1;0;-1;-1;-1;-1;-1;1;;;;
229;09.10.2015;1;QE-15;LIE;Liechtenstein;0;2;SWE;Sweden;-1;1;120;0.075311067;713;0.463654224;0.364495798;1.655737705;2.428571429;1.023028884;-1;-1;0;-1;1;-1;-1;1;0;1;-1;;;;
230;09.10.2015;1;QE-15;MDA;Moldova;1;2;RUS;Russia;-1;1;181;0.115258677;821;0.534381139;0.916666667;1.679439746;1.470833333;0.747357294;-1;-1;0;0;-1;1;1;-1;1;0;0;;;;
231;09.10.2015;1;QE-15;MNE;Montenegro;2;3;AUT;Austria;-1;1;365;0.235756385;1067;0.695481336;1.265625;1.5525;1.328125;1.483333333;1;1;-1;-1;-1;1;1;1;0;1;-1;;;;
232;08.10.2015;1;QE-15;IRL;Rep. of Ireland;1;0;GER;Germany;1;-1;792;0.515389653;1309;0.853962017;1.359927235;2.407008086;0.963097713;1.035714286;1;1;0;0;0;1;1;1;-1;1;0;-1;-1;;
233;08.10.2015;1;QE-15;SCO;Scotland;2;2;POL;Poland;0;0;687;0.446627374;821;0.534381139;1.21875;1.583966565;1.25;1.081306991;-1;-1;0;1;1;1;-1;0;1;0;0;1;;;
234;08.10.2015;1;QE-15;HUN;Hungary;2;1;FRO;Faroe Islands;1;-1;925;0.60248854;383;0.247544204;1.488888889;0.621875;1.277777778;2.20625;0;0;1;1;0;-1;-1;1;-1;1;1;;;;
235;08.10.2015;1;QE-15;NIR;North. Ireland;3;1;GRE;Greece;1;-1;825;0.537000655;695;0.451866405;0.878787879;1.092948718;1.378787879;0.933150183;0;1;0;0;1;0;-1;0;-1;0;1;;;;
236;08.10.2015;1;QE-15;ROU;Romania;1;1;FIN;Finland;0;0;922;0.600523903;558;0.362148003;1.394894895;1.186862245;1.061861862;1.288265306;0;0;0;1;1;1;1;-1;-1;-1;1;;;;
237;08.10.2015;1;QE-15;ALB;Albania;0;2;SRB;Serbia;-1;1;632;0.410609037;581;0.377210216;0.975;1.538095238;0.990625;1.057738095;-1;0;1;1;-1;-1;1;-1;1;-1;1;;;;
238;08.10.2015;1;QE-15;POR;Portugal;1;0;DEN;Denmark;1;-1;1184;0.772102161;686;0.445972495;1.76443769;1.33118701;0.912722536;1.18980963;1;-1;1;1;-1;0;0;1;1;-1;1;1;-1;1;0
239;08.10.2015;0;Friendly;FRA;France;4;0;ARM;Armenia;1;-1;907;0.59070072;316;0.203667322;1.446317829;1.144700461;0.821899225;1.739170507;1;1;-1;-1;1;0;-1;-1;-1;-1;1;;;1;0
